omim,disease,hpo_id,freq_value
OMIM:605130,Wiedemann-Steiner_syndrome,HP:0000581,0.5
OMIM:605130,Wiedemann-Steiner_syndrome,HP:0000637,0.4
OMIM:605130,Wiedemann-Steiner_syndrome,HP:0000664,1.0
OMIM:605130,Wiedemann-Steiner_syndrome,HP:0002000,0.5
OMIM:605130,Wiedemann-Steiner_syndrome,HP:0002263,0.5454545454545454
OMIM:605130,Wiedemann-Steiner_syndrome,HP:0002553,0.6666666666666666
OMIM:605130,Wiedemann-Steiner_syndrome,HP:0007655,0.4
OMIM:605130,Wiedemann-Steiner_syndrome,HP:0007933,0.36363636363636365
OMIM:605130,Wiedemann-Steiner_syndrome,HP:0012745,0.1
OMIM:605130,Wiedemann-Steiner_syndrome,HP:0031623,0.4
OMIM:605130,Wiedemann-Steiner_syndrome,HP:0045025,0.7272727272727273
OMIM:607014,Hurler_syndrome,HP:0000293,0.5
OMIM:607014,Hurler_syndrome,HP:0000316,1.0
OMIM:607014,Hurler_syndrome,HP:0000431,1.0
OMIM:607014,Hurler_syndrome,HP:0000455,0.5
OMIM:607014,Hurler_syndrome,HP:0000463,0.5
OMIM:607014,Hurler_syndrome,HP:0001488,1.0
OMIM:607014,Hurler_syndrome,HP:0012471,1.0
OMIM:610253,Kleefstra_syndrome_1,HP:0000232,0.55
OMIM:610253,Kleefstra_syndrome_1,HP:0000272,0.55
OMIM:610253,Kleefstra_syndrome_1,HP:0000316,0.55
OMIM:610253,Kleefstra_syndrome_1,HP:0000463,0.55
OMIM:610253,Kleefstra_syndrome_1,HP:0000486,0.3157894736842105
OMIM:610253,Kleefstra_syndrome_1,HP:0000582,0.55
OMIM:610253,Kleefstra_syndrome_1,HP:0000664,0.55
OMIM:610253,Kleefstra_syndrome_1,HP:0010806,0.55
OMIM:610443,Koolen-de_Vries_syndrome,HP:0000194,0.5
OMIM:610443,Koolen-de_Vries_syndrome,HP:0000204,0.5
OMIM:610443,Koolen-de_Vries_syndrome,HP:0000232,0.55
OMIM:610443,Koolen-de_Vries_syndrome,HP:0000276,0.6363636363636364
OMIM:610443,Koolen-de_Vries_syndrome,HP:0000286,0.6818181818181818
OMIM:610443,Koolen-de_Vries_syndrome,HP:0000337,0.6818181818181818
OMIM:610443,Koolen-de_Vries_syndrome,HP:0000348,0.6818181818181818
OMIM:610443,Koolen-de_Vries_syndrome,HP:0000414,0.9523809523809523
OMIM:610443,Koolen-de_Vries_syndrome,HP:0000447,0.8181818181818182
OMIM:610443,Koolen-de_Vries_syndrome,HP:0000486,0.45454545454545453
OMIM:610443,Koolen-de_Vries_syndrome,HP:0000508,0.5
OMIM:610443,Koolen-de_Vries_syndrome,HP:0000581,0.36363636363636365
OMIM:610443,Koolen-de_Vries_syndrome,HP:0000582,0.6818181818181818
OMIM:610443,Koolen-de_Vries_syndrome,HP:0000601,0.17
OMIM:610443,Koolen-de_Vries_syndrome,HP:0011822,0.4090909090909091
OMIM:610954,Pitt-Hopkins_syndrome,HP:0000154,1.0
OMIM:610954,Pitt-Hopkins_syndrome,HP:0000194,0.5
OMIM:610954,Pitt-Hopkins_syndrome,HP:0000293,0.5
OMIM:610954,Pitt-Hopkins_syndrome,HP:0000322,0.5
OMIM:610954,Pitt-Hopkins_syndrome,HP:0000341,0.5
OMIM:610954,Pitt-Hopkins_syndrome,HP:0000431,0.5
OMIM:610954,Pitt-Hopkins_syndrome,HP:0000454,1.0
OMIM:610954,Pitt-Hopkins_syndrome,HP:0000486,0.6
OMIM:610954,Pitt-Hopkins_syndrome,HP:0000582,0.5
OMIM:612621,intellectual_disability_autosomal_dominant_5,HP:0000486,0.3333333333333333
OMIM:615547,Schaaf-Yang_syndrome,HP:0000194,0.5
OMIM:615547,Schaaf-Yang_syndrome,HP:0000341,0.25
OMIM:615547,Schaaf-Yang_syndrome,HP:0000565,0.5
OMIM:615547,Schaaf-Yang_syndrome,HP:0000574,0.5
OMIM:615547,Schaaf-Yang_syndrome,HP:0012745,0.5
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000154,0.21212121212121213
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000179,0.36363636363636365
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000219,0.6621621621621622
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000232,0.45454545454545453
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000233,0.1
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000276,0.1
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000283,0.1
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000286,0.1
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000316,0.1
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000331,0.1
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000343,0.39285714285714285
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000431,0.4473684210526316
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000455,0.2631578947368421
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000463,0.4666666666666667
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000486,0.1
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000494,0.32857142857142857
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000508,0.1
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0000582,0.2
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0001488,0.1
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0003196,0.4383561643835616
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0007651,0.1
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0009890,0.5
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0012745,0.1
OMIM:615873,ADNP-related_multiple_congenital_anomalies_-_intellectual_disability_-_autism_spectrum_disorder,HP:0045025,0.2413793103448276
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000154,0.4
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000160,0.4
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000219,0.5
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000276,0.8
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000286,0.5555555555555556
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000307,0.6
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000322,0.4
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000324,0.4
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000325,0.8
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000341,0.5
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000455,0.8
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000456,0.25
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000486,0.5
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000508,0.5
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0000565,0.5
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0002553,1.0
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0002714,0.5
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0009765,0.2
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0020045,0.8
OMIM:616268,autosomal_dominant_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome,HP:0045074,0.6
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000154,0.5294117647058824
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000194,0.65
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000219,0.7692307692307693
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000232,0.6842105263157895
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000233,0.6
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000272,0.2
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000286,0.68
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000307,0.7
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000316,0.8
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000322,0.3617021276595745
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000337,0.5294117647058824
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000341,0.16666666666666666
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000347,0.2
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000437,0.8
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000447,0.6363636363636364
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000455,0.625
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000486,0.37254901960784315
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000494,0.56
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000508,0.3888888888888889
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000577,0.4
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0000582,0.11764705882352941
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0002263,0.8
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0002553,0.47619047619047616
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0002714,0.3877551020408163
OMIM:616364,intellectual_disability-microcephaly-strabismus-behavioral_abnormalities_syndrome,HP:0010803,0.631578947368421
OMIM:616580,Au-Kline_syndrome,HP:0000194,0.5
OMIM:616580,Au-Kline_syndrome,HP:0000276,0.5
OMIM:616580,Au-Kline_syndrome,HP:0000341,0.5
OMIM:616580,Au-Kline_syndrome,HP:0000430,0.5
OMIM:616580,Au-Kline_syndrome,HP:0000456,0.5
OMIM:616580,Au-Kline_syndrome,HP:0000494,0.5
OMIM:616580,Au-Kline_syndrome,HP:0000508,0.5
OMIM:616580,Au-Kline_syndrome,HP:0000637,0.5
OMIM:616580,Au-Kline_syndrome,HP:0002714,0.5
OMIM:616580,Au-Kline_syndrome,HP:0003196,0.5
OMIM:616580,Au-Kline_syndrome,HP:0012811,0.5
OMIM:616863,Hao-Fountain_syndrome_due_to_USP7_mutation,HP:0000243,0.14285714285714285
OMIM:616863,Hao-Fountain_syndrome_due_to_USP7_mutation,HP:0000486,0.5
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000219,0.4583333333333333
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000286,0.20833333333333334
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000293,0.2916666666666667
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000321,0.4166666666666667
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000322,0.16666666666666666
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000343,0.5
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000347,0.5833333333333334
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000430,0.125
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000446,0.23809523809523808
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000463,0.4583333333333333
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000486,0.5416666666666666
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000494,0.125
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000506,0.5416666666666666
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000508,0.3333333333333333
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000574,0.20833333333333334
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000581,0.4166666666666667
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0000582,0.5833333333333334
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0002000,0.5833333333333334
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0003196,0.5
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0010803,0.3333333333333333
OMIM:618332,Menke-Hennekam_syndrome_1,HP:0012745,0.625
